mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__kernel,param_tfidf__max_df,param_tfidf__max_features,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,classifier,tokenizer,param_classifier__alpha,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators
31.41579755147298,0.5790358010884552,0.05395221710205078,0.0025128609531477777,,,0.8,5000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000}",0.525,0.5189873417721519,0.4177215189873418,0.48723628691983123,0.04921561564701544,76,gradient_boosting,thai_preprocess,,0.01,5.0,100.0
32.83621621131897,0.610983079542152,0.04767107963562012,0.0019528591281139625,,,0.8,7000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': 7000}",0.5125,0.5189873417721519,0.4177215189873418,0.4830696202531645,0.046283922011164574,80,gradient_boosting,thai_preprocess,,0.01,5.0,100.0
34.130755503972374,1.0653793696260985,0.055444955825805664,0.006250469093578708,,,0.8,No Max Features,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': None}",0.525,0.5189873417721519,0.43037974683544306,0.49145569620253166,0.04325692012506673,74,gradient_boosting,thai_preprocess,,0.01,5.0,100.0
35.69678751627604,1.3699384295221453,0.05385732650756836,0.0038677219904891106,,,0.9,5000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000}",0.525,0.5063291139240507,0.4177215189873418,0.4830168776371308,0.04679575046674434,82,gradient_boosting,thai_preprocess,,0.01,5.0,100.0
33.281527598698936,1.061873454799214,0.04639641443888346,0.004553024551111713,,,0.9,7000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': 7000}",0.55,0.5063291139240507,0.43037974683544306,0.4955696202531646,0.04942385570975859,69,gradient_boosting,thai_preprocess,,0.01,5.0,100.0
32.381296475728355,0.9767927224929311,0.04343096415201823,0.000865762400371415,,,0.9,No Max Features,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': None}",0.5125,0.5063291139240507,0.3924050632911392,0.4704113924050633,0.05521630492957048,100,gradient_boosting,thai_preprocess,,0.01,5.0,100.0
62.89762298266093,1.7838316930055085,0.051683266957600914,0.0020136073670990904,,,0.8,5000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000}",0.525,0.5063291139240507,0.4177215189873418,0.4830168776371308,0.04679575046674434,82,gradient_boosting,thai_preprocess,,0.01,5.0,200.0
64.16230312983195,0.43275973178243143,0.05630262692769369,0.0017629675248493903,,,0.8,7000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': 7000}",0.4875,0.4936708860759494,0.4177215189873418,0.46629746835443037,0.03444064557492163,103,gradient_boosting,thai_preprocess,,0.01,5.0,200.0
66.11038184165955,0.7377571792735574,0.05054489771525065,0.001074652050278856,,,0.8,No Max Features,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': None}",0.4875,0.4936708860759494,0.3924050632911392,0.45785864978902957,0.0463511880309318,108,gradient_boosting,thai_preprocess,,0.01,5.0,200.0
67.41948588689168,2.5753550046870792,0.05875062942504883,0.004250923060774692,,,0.9,5000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000}",0.5125,0.4936708860759494,0.4177215189873418,0.47463080168776367,0.040968554818695,95,gradient_boosting,thai_preprocess,,0.01,5.0,200.0
66.91900753974915,0.3823515021697832,0.051625967025756836,0.003245712865588189,,,0.9,7000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': 7000}",0.5125,0.5063291139240507,0.3924050632911392,0.4704113924050633,0.05521630492957048,100,gradient_boosting,thai_preprocess,,0.01,5.0,200.0
65.5486098130544,2.928175085024531,0.055191357930501304,0.00780182043349299,,,0.9,No Max Features,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': None}",0.5,0.4936708860759494,0.4050632911392405,0.4662447257383966,0.04333889996661211,104,gradient_boosting,thai_preprocess,,0.01,5.0,200.0
43.401766300201416,0.9415558203407793,0.05244708061218262,0.0019239111960613002,,,0.8,5000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000}",0.4875,0.4936708860759494,0.4430379746835443,0.4747362869198312,0.02255522419473946,93,gradient_boosting,thai_preprocess,,0.01,7.0,100.0
44.281956911087036,0.9382577398814946,0.05459054311116537,0.009251470942987224,,,0.8,7000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': 7000}",0.4625,0.4936708860759494,0.43037974683544306,0.46218354430379754,0.02583946832200738,105,gradient_boosting,thai_preprocess,,0.01,7.0,100.0
45.16476559638977,0.884617262174112,0.04777280489603678,0.0012019056227379355,,,0.8,No Max Features,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': None}",0.4875,0.4936708860759494,0.43037974683544306,0.47051687763713085,0.028492828460093024,98,gradient_boosting,thai_preprocess,,0.01,7.0,100.0
47.08470996220907,1.1144343483135117,0.040445963541666664,0.012124132393335698,,,0.9,5000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000}",0.5125,0.4936708860759494,0.43037974683544306,0.47885021097046415,0.03512523596968892,90,gradient_boosting,thai_preprocess,,0.01,7.0,100.0
39.82745806376139,3.2529556731848115,0.032033840815226235,0.0021790860452160664,,,0.9,7000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': 7000}",0.5,0.5063291139240507,0.43037974683544306,0.4789029535864979,0.03440824141413521,88,gradient_boosting,thai_preprocess,,0.01,7.0,100.0
31.045145750045776,1.9066864995389208,0.0326233704884847,0.002184389931672648,,,0.9,No Max Features,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': None}",0.525,0.4810126582278481,0.4177215189873418,0.47457805907172995,0.04403196696205123,96,gradient_boosting,thai_preprocess,,0.01,7.0,100.0
66.12668689092,2.0850312920596745,0.07567779223124187,0.009312206808087371,,,0.8,5000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000}",0.4875,0.5063291139240507,0.43037974683544306,0.4747362869198313,0.03229304227419762,92,gradient_boosting,thai_preprocess,,0.01,7.0,200.0
74.24214967091878,4.528280661755184,0.09703580538431804,0.029622852739265924,,,0.8,7000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': 7000}",0.5125,0.4936708860759494,0.43037974683544306,0.47885021097046415,0.03512523596968892,90,gradient_boosting,thai_preprocess,,0.01,7.0,200.0
83.01733795801799,2.7641444547315053,0.05035980542500814,0.008685964378353254,,,0.8,No Max Features,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': None}",0.5,0.4936708860759494,0.43037974683544306,0.4746835443037975,0.03143389119356822,94,gradient_boosting,thai_preprocess,,0.01,7.0,200.0
84.23533193270366,0.03816105802802221,0.0439753532409668,0.003613865494622045,,,0.9,5000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000}",0.5,0.4936708860759494,0.3924050632911392,0.46202531645569617,0.04929671496011783,107,gradient_boosting,thai_preprocess,,0.01,7.0,200.0
74.24077264467876,2.1351627661202275,0.05763983726501465,0.016742204696975068,,,0.9,7000,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': 7000}",0.4875,0.5063291139240507,0.3924050632911392,0.46207805907173,0.049862334739914194,106,gradient_boosting,thai_preprocess,,0.01,7.0,200.0
70.65620724360149,2.1112396285095136,0.06147138277689616,0.014688756156123424,,,0.9,No Max Features,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': None}",0.5125,0.4936708860759494,0.4050632911392405,0.47041139240506324,0.04684310434544513,102,gradient_boosting,thai_preprocess,,0.01,7.0,200.0
12.260048468907675,0.11091365721058302,0.031018177668253582,0.0006403335788324877,,,0.8,5000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000}",0.5125,0.5063291139240507,0.5063291139240507,0.5083860759493671,0.0029089835934889246,51,gradient_boosting,thai_preprocess,,0.1,3.0,100.0
12.743020375569662,0.15867888878919156,0.03306897481282552,0.0038668957436476695,,,0.8,7000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': 7000}",0.475,0.5316455696202531,0.5189873417721519,0.5085443037974683,0.02427581678689375,47,gradient_boosting,thai_preprocess,,0.1,3.0,100.0
14.847200552622477,1.1510070367171985,0.04400197664896647,0.002961853913326853,,,0.8,No Max Features,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': None}",0.525,0.5063291139240507,0.5316455696202531,0.5209915611814345,0.010717008866783739,34,gradient_boosting,thai_preprocess,,0.1,3.0,100.0
17.62975827852885,0.49222247490856397,0.051648616790771484,0.008179903182118737,,,0.9,5000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000}",0.4875,0.5189873417721519,0.5189873417721519,0.5084915611814346,0.014843275259084701,48,gradient_boosting,thai_preprocess,,0.1,3.0,100.0
20.57439088821411,0.8351202159371678,0.05728379885355631,0.01601322456130651,,,0.9,7000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': 7000}",0.5,0.4936708860759494,0.5189873417721519,0.5042194092827005,0.010757425134161981,57,gradient_boosting,thai_preprocess,,0.1,3.0,100.0
20.88957913716634,1.1756357012411662,0.048605918884277344,0.0080147809457024,,,0.9,No Max Features,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': None}",0.475,0.5063291139240507,0.4936708860759494,0.4916666666666667,0.012868333650138902,70,gradient_boosting,thai_preprocess,,0.1,3.0,100.0
36.018685738245644,0.18872212600225077,0.04953289031982422,0.001328327212423725,,,0.8,5000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000}",0.5,0.5189873417721519,0.5316455696202531,0.5168776371308017,0.013005092833267862,36,gradient_boosting,thai_preprocess,,0.1,3.0,200.0
35.55397876103719,0.7020074051870705,0.04958343505859375,0.0020446449385837103,,,0.8,7000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': 7000}",0.5125,0.569620253164557,0.5189873417721519,0.5337025316455697,0.02553537990258253,16,gradient_boosting,thai_preprocess,,0.1,3.0,200.0
35.51980996131897,0.2229852828253427,0.05223520596822103,0.012764121301361208,,,0.8,No Max Features,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': None}",0.5125,0.5316455696202531,0.5316455696202531,0.5252637130801687,0.009025308072106773,27,gradient_boosting,thai_preprocess,,0.1,3.0,200.0
35.33005952835083,0.30667964473831105,0.048835198084513344,0.0029605592368874257,,,0.9,5000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000}",0.475,0.5443037974683544,0.5316455696202531,0.5169831223628691,0.03013297867304578,35,gradient_boosting,thai_preprocess,,0.1,3.0,200.0
34.88803633054098,0.11714991065589168,0.03564763069152832,0.008202069402119578,,,0.9,7000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': 7000}",0.5,0.5443037974683544,0.5189873417721519,0.5210970464135021,0.01814836554228403,31,gradient_boosting,thai_preprocess,,0.1,3.0,200.0
29.53958010673523,3.147251774357746,0.03684624036153158,0.010364486873768642,,,0.9,No Max Features,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': None}",0.525,0.569620253164557,0.5189873417721519,0.5378691983122362,0.02258517401479026,12,gradient_boosting,thai_preprocess,,0.1,3.0,200.0
21.8430593808492,0.8023806608476588,0.032477776209513344,0.0017958015135418161,,,0.8,5000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000}",0.5,0.5063291139240507,0.4936708860759494,0.5,0.00516769987928941,62,gradient_boosting,thai_preprocess,,0.1,5.0,100.0
20.906251112620037,0.3426282763016415,0.033682823181152344,0.0025514022229962637,,,0.8,7000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': 7000}",0.525,0.5569620253164557,0.4936708860759494,0.525210970464135,0.02583893003451499,29,gradient_boosting,thai_preprocess,,0.1,5.0,100.0
23.85299587249756,1.5104562607107859,0.04663395881652832,0.0010018024707150863,,,0.8,No Max Features,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': None}",0.5,0.5189873417721519,0.5063291139240507,0.5084388185654009,0.007893791955219278,50,gradient_boosting,thai_preprocess,,0.1,5.0,100.0
25.36025857925415,0.4323038608205177,0.06303032239278157,0.011428451719288866,,,0.9,5000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000}",0.55,0.5189873417721519,0.5063291139240507,0.5251054852320675,0.018345941098995507,30,gradient_boosting,thai_preprocess,,0.1,5.0,100.0
28.682724237442017,1.6305959052880579,0.04710268974304199,0.002895602997348167,,,0.9,7000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': 7000}",0.525,0.5189873417721519,0.4810126582278481,0.5083333333333333,0.0194739566413854,55,gradient_boosting,thai_preprocess,,0.1,5.0,100.0
31.16874384880066,0.5239273717729871,0.0437173048655192,0.0014245854169201043,,,0.9,No Max Features,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': None}",0.525,0.5443037974683544,0.5063291139240507,0.5252109704641351,0.015503817357349061,28,gradient_boosting,thai_preprocess,,0.1,5.0,100.0
46.271655321121216,1.5554169188812,0.05049562454223633,0.0018407004246698898,,,0.8,5000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000}",0.4875,0.5569620253164557,0.5316455696202531,0.5253691983122363,0.028702936758725057,24,gradient_boosting,thai_preprocess,,0.1,5.0,200.0
44.92984668413798,1.6077397248094096,0.054729064305623375,0.010949020156527168,,,0.8,7000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': 7000}",0.5125,0.5443037974683544,0.5443037974683544,0.5337025316455696,0.014992453904904675,17,gradient_boosting,thai_preprocess,,0.1,5.0,200.0
44.10942196846008,1.2789447583766433,0.043848911921183266,0.008209879493141722,,,0.8,No Max Features,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': None}",0.5125,0.5569620253164557,0.5189873417721519,0.5294831223628692,0.019610184113816053,21,gradient_boosting,thai_preprocess,,0.1,5.0,200.0
41.798099756240845,0.26301689432041725,0.035465399424235024,0.0006767515275877282,,,0.9,5000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000}",0.5,0.5569620253164557,0.5316455696202531,0.5295358649789029,0.02330244940334864,18,gradient_boosting,thai_preprocess,,0.1,5.0,200.0
35.21474266052246,0.3766693403616589,0.03943101565043131,0.006868235879058782,,,0.9,7000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': 7000}",0.55,0.569620253164557,0.5316455696202531,0.5504219409282701,0.015505970316466668,1,gradient_boosting,thai_preprocess,,0.1,5.0,200.0
33.3163640499115,0.5754900575176994,0.034803549448649086,0.002987429386447837,,,0.9,No Max Features,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': None}",0.525,0.569620253164557,0.5316455696202531,0.5420886075949367,0.0196559495611007,5,gradient_boosting,thai_preprocess,,0.1,5.0,200.0
29.456343412399292,0.9022921855583531,0.0474081834157308,0.004434305930521314,,,0.8,5000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000}",0.525,0.5443037974683544,0.45569620253164556,0.5083333333333334,0.0380452345106042,54,gradient_boosting,thai_preprocess,,0.1,7.0,100.0
33.20941392580668,0.7204990001635867,0.04937060674031576,0.004196091245439598,,,0.8,7000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': 7000}",0.5375,0.5316455696202531,0.4430379746835443,0.5040611814345991,0.04321606499443091,59,gradient_boosting,thai_preprocess,,0.1,7.0,100.0
38.37728460629781,0.9192415341886765,0.04369854927062988,0.00162655034057305,,,0.8,No Max Features,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': None}",0.5625,0.5316455696202531,0.4177215189873418,0.5039556962025317,0.06226421636060442,61,gradient_boosting,thai_preprocess,,0.1,7.0,100.0
38.2782621383667,1.6817736009730941,0.04781635602315267,0.003492224938512731,,,0.9,5000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000}",0.5,0.5063291139240507,0.4050632911392405,0.470464135021097,0.04631750717320708,99,gradient_boosting,thai_preprocess,,0.1,7.0,100.0
40.38552077611288,1.74539741782633,0.0590508778889974,0.013593069452083268,,,0.9,7000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': 7000}",0.5375,0.5063291139240507,0.4050632911392405,0.4829641350210971,0.056535016540305905,85,gradient_boosting,thai_preprocess,,0.1,7.0,100.0
42.74537014961243,1.2834873719052735,0.04656775792439779,0.00371106817784648,,,0.9,No Max Features,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': None}",0.525,0.5063291139240507,0.4177215189873418,0.4830168776371308,0.04679575046674434,82,gradient_boosting,thai_preprocess,,0.1,7.0,100.0
47.43506677945455,0.36475402390576683,0.060428222020467125,0.015009692564964369,,,0.8,5000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000}",0.5375,0.5569620253164557,0.43037974683544306,0.5082805907172996,0.05565428234786386,56,gradient_boosting,thai_preprocess,,0.1,7.0,200.0
44.696378310521446,0.9145774826441748,0.0507345994313558,0.001886338852446131,,,0.8,7000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': 7000}",0.5375,0.5443037974683544,0.43037974683544306,0.5040611814345991,0.05217463156515745,59,gradient_boosting,thai_preprocess,,0.1,7.0,200.0
41.665127754211426,3.8526474083822553,0.03540953000386556,0.005702603347521498,,,0.8,No Max Features,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': None}",0.525,0.4936708860759494,0.4430379746835443,0.48723628691983123,0.033768786852346064,76,gradient_boosting,thai_preprocess,,0.1,7.0,200.0
33.77441191673279,0.557624120716789,0.03704627354939779,0.0034972550146993918,,,0.9,5000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000}",0.5375,0.4936708860759494,0.46835443037974683,0.4998417721518988,0.02856381540514826,66,gradient_boosting,thai_preprocess,,0.1,7.0,200.0
28.589494466781616,1.4098748382658028,0.033929665883382164,0.0012314409597444934,,,0.9,7000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': 7000}",0.4625,0.5316455696202531,0.4430379746835443,0.47906118143459914,0.038022195430206726,86,gradient_boosting,thai_preprocess,,0.1,7.0,200.0
28.071678082148235,1.0073426395266014,0.03871361414591471,0.010090843200907397,,,0.9,No Max Features,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': None}",0.55,0.5063291139240507,0.4177215189873418,0.49135021097046416,0.05503135339679112,75,gradient_boosting,thai_preprocess,,0.1,7.0,200.0
12.088398297627768,0.10780438778036099,0.03151480356852213,0.00034336923870292976,,,0.8,5000,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000}",0.5,0.5063291139240507,0.5316455696202531,0.5126582278481012,0.01367244873081824,40,gradient_boosting,thai_preprocess,,0.2,3.0,100.0
12.839099089304606,0.5864686525943821,0.041481335957845054,0.007376845322017821,,,0.8,7000,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': 7000}",0.4875,0.5316455696202531,0.5063291139240507,0.5084915611814346,0.018087103377450637,48,gradient_boosting,thai_preprocess,,0.2,3.0,100.0
14.79370903968811,1.221115459872263,0.04137682914733887,0.0012316543649687525,,,0.8,No Max Features,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.8, 'tfidf__max_features': None}",0.5,0.5443037974683544,0.5189873417721519,0.5210970464135021,0.01814836554228403,31,gradient_boosting,thai_preprocess,,0.2,3.0,100.0
17.894527514775593,0.8315716976629818,0.045573790868123375,0.00348012054257576,,,0.9,5000,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000}",0.5125,0.5316455696202531,0.5189873417721519,0.5210443037974684,0.007950326140110462,33,gradient_boosting,thai_preprocess,,0.2,3.0,100.0
17.758346557617188,0.23350457856954285,0.06337602933247884,0.019153574019571313,,,0.9,7000,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': 7000}",0.4875,0.5316455696202531,0.5189873417721519,0.512710970464135,0.018560755316369842,39,gradient_boosting,thai_preprocess,,0.2,3.0,100.0
19.362028121948242,0.40593340509417725,0.05480511983235677,0.012293237345414139,,,0.9,No Max Features,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'tfidf__max_df': 0.9, 'tfidf__max_features': None}",0.5,0.5063291139240507,0.5316455696202531,0.5126582278481012,0.01367244873081824,40,gradient_boosting,thai_preprocess,,0.2,3.0,100.0
32.39654461542765,1.1389353315060586,0.05431214968363444,0.004874516620958485,,,0.8,5000,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000}",0.5125,0.5443037974683544,0.5316455696202531,0.5294831223628692,0.013073574287030392,21,gradient_boosting,thai_preprocess,,0.2,3.0,200.0
31.60560091336568,0.8850439886136052,0.07457113265991211,0.024692669769072577,,,0.8,7000,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': 7000}",0.5,0.5949367088607594,0.5316455696202531,0.5421940928270043,0.03946895977609641,3,gradient_boosting,thai_preprocess,,0.2,3.0,200.0
31.919412930806477,0.7270003221283415,0.04034527142842611,0.008806299134361,,,0.8,No Max Features,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.8, 'tfidf__max_features': None}",0.5,0.5569620253164557,0.5443037974683544,0.5337552742616033,0.024421596841329583,14,gradient_boosting,thai_preprocess,,0.2,3.0,200.0
28.036051909128826,0.5309515536596626,0.030427296956380207,0.00046187269980349537,,,0.9,5000,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000}",0.525,0.5949367088607594,0.5189873417721519,0.5463080168776372,0.0344731806649098,2,gradient_boosting,thai_preprocess,,0.2,3.0,200.0
25.69590973854065,1.2480435056440131,0.030530611673990887,0.0023488793948931337,,,0.9,7000,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'tfidf__max_df': 0.9, 'tfidf__max_features': 7000}",0.5,0.5569620253164557,0.5443037974683544,0.5337552742616033,0.024421596841329583,14,gradient_boosting,thai_preprocess,,0.2,3.0,200.0
